LocID,ALIAS,Facility Type,FAA REGION,STATE,AP Type,Latitude,Longitude,ARPElevation,Runway_ct
40G,Valle Airport,Airport,AWP,AZ,Public Use,35.650646,-112.148054,5999,1
2A2,,Airport,ASW,AR,Public Use,35.650719,-92.403813,1269,2
RQE,Window Rock Airport,Airport,AWP,AZ,Public Use,35.652056,-109.067389,6742,1
E40,,Airport,ASO,NC,Public Use,35.652077,-81.357864,985,1
LVS,Las Vegas Municipal Airport,Airport,ASW,NM,Public Use,35.654222,-105.142389,6877,2
HBI,Asheboro Regional Airport,Airport,ASO,NC,Public Use,35.654528,-79.89475,670,1
PVE,Beech River Regional Airport,Airport,ASO,TN,Public Use,35.656362,-88.195352,487,1
MKO,Davis Field,Airport,ASW,OK,Public Use,35.65775,-95.361639,611,3
IYK,Inyokern Airport,Airport,AWP,CA,Public Use,35.658741,-117.829533,2457,3
OKM,Okmulgee Municipal Airport,Airport,ASW,OK,Public Use,35.668139,-95.948694,719,1
PRB,Paso Robles Municipal Airport,Airport,AWP,CA,Public Use,35.672889,-120.627083,838,3
47M,,Airport,ASO,TN,Public Use,35.685222,-89.204389,,
50M,,Airport,ASO,TN,Public Use,35.689444,-86.615,780,1
7M4,Osceola Municipal Airport,Airport,ASW,AR,Public Use,35.691146,-90.01012,234,1
RNC,Warren County Memorial Airport,Airport,ASO,TN,Public Use,35.698709,-85.843817,1031,1
BGD,Hutchinson County Airport,Airport,ASW,TX,Public Use,35.700894,-101.393663,3055,2
5W8,Siler City Municipal Airport,Airport,ASO,NC,Public Use,35.704275,-79.504298,,
44M,,Airport,ASW,OK,Public Use,35.704972,-94.936139,877,1
,,Airport,ASW,TX,Public Use,35.713932,-100.603192,,
0.00E+00,Crownpoint Airport,Airport,ASW,NM,Public Use,35.717659,-108.201596,6696,1
9A9,,Airport,ASO,NC,Public Use,35.72068,-82.009831,1212,1
CQB,Chandler Municipal Airport,Airport,ASW,OK,Public Use,35.724083,-96.820278,985,1
BVX,Batesville Regional Airport,Airport,ASW,AR,Public Use,35.726222,-91.647444,465,2
L05,Kern Valley Airport,Airport,AWP,CA,Public Use,35.728222,-118.419722,2614,1
7NC,,Airport,ASO,NC,Public Use,35.731689,-76.671259,18,1
1O4,Thomas Municipal Airport,Airport,ASW,OK,Public Use,35.733661,-98.730535,1732,1
HKY,Hickory Regional Airport,Airport,ASO,NC,Public Use,35.741146,-81.389549,1189,2
DLO,Delano Municipal Airport,Airport,AWP,CA,Public Use,35.745556,-119.2365,316,1
HAX,,Airport,ASW,OK,Public Use,35.745933,-95.412749,,
SVH,Statesville Municipal Airport,Airport,ASO,NC,Public Use,35.765,-80.953889,967,1
0L7,Jean Airport,Airport,AWP,NV,Public Use,35.768272,-115.329638,2835,2
W03,Wilson Municipal Airport,Airport,ASO,NC,Public Use,35.770407,-77.969791,159,3
EXX,Davidson County Airport,Airport,ASO,NC,Public Use,35.781139,-80.303778,732,1
N01,,Airport,ASW,NM,Public Use,35.782444,-103.958028,5590,1
SUD,Stroud Municipal Airport,Airport,ASW,OK,Public Use,35.789583,-96.655667,900,1
P10,,Airport,AWP,AZ,Public Use,35.791611,-110.423389,5573,1
3L2,Sky Ranch Airport,Airport,AWP,NV,Public Use,35.792944,-115.626417,2599,2
W17,Raleigh East Airport,Airport,ASO,NC,Public Use,35.797722,-78.43701,313,1
M53,Humboldt Municipal Airport,Airport,ASO,TN,Public Use,35.80218,-88.874949,421,1
3F7,Jones Memorial Airport,Airport,ASW,OK,Public Use,35.806853,-96.421856,851,1
PMZ,Plymouth Municipal Airport,Airport,ASO,NC,Public Use,35.810778,-76.758361,36,1
TYS,Mcghee Tyson Airport,Airport,ASO,TN,Federalized/Commercial,35.810972,-83.994028,979,2
L72,Trona Airport,Airport,AWP,CA,Public Use,35.812667,-117.326917,1717,2
MRN,Foothills Regional Airport,Airport,ASO,NC,Public Use,35.820234,-81.611412,1269,1
N97,Hiatt Airport,Airport,ASO,NC,Public Use,35.830137,-80.107545,855,2
JBR,Jonesboro Municipal Airport,Airport,ASW,AR,Public Use,35.831722,-90.646417,262,2
2K9,Haskell Airport,Airport,ASW,OK,Public Use,35.832861,-95.667417,588,1
GHM,Centerville Municipal Airport,Airport,ASO,TN,Public Use,35.837417,-87.445389,764,1
GOK,Guthrie Municipal Airport,Airport,ASW,OK,Public Use,35.851523,-97.416178,1069,1
RWI,Rocky Mount-Wilson Regional Airport,Airport,ASO,NC,Public Use,35.856253,-77.891933,157,1
DUX,Moore County Airport,Airport,ASW,TX,Public Use,35.857431,-102.013309,3706,2
GKT,Gatlinburg-Pigeon Forge Airport,Airport,ASO,TN,Public Use,35.857759,-83.528705,1013,1
MCZ,Martin County Airport,Airport,ASO,NC,Public Use,35.862193,-77.178203,74,1
7M2,Harry E Wilcox Memorial Field,Airport,ASW,AR,Public Use,35.86448,-92.090339,805,1
JWG,Watonga Airport,Airport,ASW,OK,Public Use,35.864556,-98.42075,1551,1
N61,Hinshaw Airport,Airport,ASO,NC,Public Use,35.873748,-79.527522,750,1
F92,,Airport,ASW,OK,Public Use,35.875111,-97.952472,1072,1
MBT,Murfreesboro Municipal Airport,Airport,ASO,TN,Public Use,35.877472,-86.377528,614,1
RDU,Raleigh/Durham Int'l Airport,Airport,ASO,NC,Federalized/Commercial,35.877639,-78.787472,435,3
LAM,Los Alamos Airport,Airport,ASW,NM,Public Use,35.879686,-106.268686,7171,1
MXA,Manila Municipal Airport,Airport,ASW,AR,Public Use,35.894444,-90.154583,242,1
HHF,Hemphill County Airport,Airport,ASW,TX,Public Use,35.895111,-100.403889,2396,2
4A5,Searcy County Airport,Airport,ASW,AR,Public Use,35.896986,-92.658956,963,1
M31,Arnold Field,Airport,ASO,TN,Public Use,35.903407,-89.397294,292,1
2A5,Causey Aviation,Airport,ASO,NC,Public Use,35.911786,-79.617646,723,1
8A7,Twin Lakes Airport,Airport,ASO,NC,Public Use,35.914915,-80.456806,818,1
MQI,Dare County Regional Airport,Airport,ASO,NC,Public Use,35.918983,-75.695536,13,2
RKW,Rockwood Municipal Airport,Airport,ASO,TN,Public Use,35.922333,-84.689778,1664,1
N88,,Airport,ASO,NC,Public Use,35.926525,-79.627525,724,1
TQH,Tahlequah Municipal Airport,Airport,ASW,OK,Public Use,35.930278,-95.004528,874,1
NC2,,Airport,ASO,NC,Public Use,35.930833,-81.196667,1090,1
TGC,Gibson County Airport,Airport,ASO,TN,Public Use,35.932455,-88.84894,358,1
IGX,Horace Williams Airport,Airport,ASO,NC,Public Use,35.935,-79.065908,511,1
ETC,Tarboro-Edgecombe Airport,Airport,ASO,NC,Public Use,35.937267,-77.546482,52,1
HKA,Blytheville Municipal Airport,Airport,ASW,AR,Public Use,35.940417,-89.830806,255,1
3A4,Southeast Greensboro Airport,Airport,ASO,NC,Public Use,35.941944,-79.6855,739,1
7A8,,Airport,ASO,NC,Public Use,35.945389,-81.996278,2745,1
BVU,Boulder City Municipal Airport,Airport,AWP,NV,Public Use,35.94748,-114.861097,2203,2
CUH,Cushing Municipal Airport,Airport,ASW,OK,Public Use,35.950028,-96.773417,925,4
CSV,Crossville Memorial Airport,Airport,ASO,TN,Public Use,35.951292,-85.084978,1881,1
GCN,Grand Canyon National Park Airport,Airport,AWP,AZ,Public Use,35.952361,-112.146972,6608,1
DKX,Knoxville Downtown Island Airport,Airport,ASO,TN,Public Use,35.963833,-83.873667,833,1
BYH,Arkansas Int'l Airport,Airport,ASW,AR,Public Use,35.964333,-89.943944,254,1
H68,,Airport,ASW,OK,Public Use,35.965694,-95.341806,598,1
L61,,Airport,AWP,CA,Public Use,35.968611,-116.269278,1568,1
HND,Henderson Executive Airport,Airport,AWP,NV,Federalized/Commercial,35.972861,-115.134444,2491,2
0A3,Smithville Municipal Airport,Airport,ASO,TN,Public Use,35.985444,-85.809111,1084,1
1G4,,Airport,AWP,AZ,Public Use,35.986113,-113.816922,4816,1
DYR,Dyersburg Municipal Airport,Airport,ASO,TN,Public Use,35.997972,-89.406583,337,2
FYV,Drake Field,Airport,ASW,AR,Public Use,36.005083,-94.170056,1252,1
MQY,Smyrna Airport,Airport,ASO,TN,Public Use,36.008972,-86.520083,543,3
0M4,Benton County Airport,Airport,ASO,TN,Public Use,36.009542,-88.124728,468,1
FFA,First Flight Airport,Airport,ASO,NC,Public Use,36.018223,-75.671287,11,1
U30,,Airport,AWP,AZ,Public Use,36.020444,-114.334917,1549,1
DHT,Dalhart Municipal Airport,Airport,ASW,TX,Public Use,36.022472,-102.547389,3991,2
LHZ,Franklin County Airport,Airport,ASO,NC,Public Use,36.023361,-78.33025,367,1
E14,Ohkay Owingeh Airport,Airport,ASW,NM,Public Use,36.026119,-106.045415,5790,1
EDE,Northeastern Regional Airport,Airport,ASO,NC,Public Use,36.027734,-76.567092,20,1
X43,,Airport,ASW,TX,Public Use,36.029202,-101.828782,3507,2
PTV,Porterville Municipal Airport,Airport,AWP,CA,Public Use,36.029583,-119.062722,443,1
RVS,Richard Lloyd Jones Jr Airport,Airport,ASW,OK,Public Use,36.039611,-95.984639,637,3
37M,Hornersville Memorial Airport,Airport,ACE,MO,Public Use,36.040917,-90.15075,248,2
BUY,Burlington-Alamance Reg'l Airport,Airport,ASO,NC,Public Use,36.048543,-79.474889,616,1
SRB,Upper Cumberland Regional Airport,Airport,ASO,TN,Public Use,36.055944,-85.530778,1024,1
80C,,Airport,ASO,NC,Public Use,36.06075,-80.69,1015,1
PGR,Kirk Field,Airport,ASW,AR,Public Use,36.063806,-90.509194,290,2
42A,Melbourne Municipal Airport,Airport,ASW,AR,Public Use,36.070983,-91.830136,734,1
4W7,,Airport,ASO,NC,Public Use,36.072278,-79.280639,682,1
H34,Huntsville Memorial Airport,Airport,ASW,AR,Public Use,36.078056,-93.755028,1747,2
LAS,Mccarran Int'l Airport,Airport,AWP,NV,Federalized/Commercial,36.080056,-115.15225,2181,4
HZD,Carroll County Airport,Airport,ASO,TN,Public Use,36.089297,-88.463299,496,1
T03,,Airport,AWP,AZ,Public Use,36.092639,-111.383083,4513,1
L25,,Airport,AWP,AZ,Public Use,36.093222,-114.046722,2941,1
M12,Steele Municipal Airport,Airport,ACE,MO,Public Use,36.095611,-89.859472,259,1
GSO,Piedmont Triad Int'l Airport,Airport,ASO,NC,Federalized/Commercial,36.101326,-79.941123,925,3
CRO,Corcoran Airport,Airport,AWP,CA,Public Use,36.102639,-119.594667,197,1
1X1,Higgins-Lipscomb County Airport,Airport,ASW,TX,Public Use,36.105903,-100.025707,2565,1
E91,,Airport,AWP,AZ,Public Use,36.109306,-109.575472,5550,1
O65,Okeene Municipal Airport,Airport,ASW,OK,Public Use,36.112537,-98.308683,1205,1
0M5,Humphreys County Airport,Airport,ASO,TN,Public Use,36.116611,-87.738167,755,1
BNA,Nashville Int'l Airport,Airport,ASO,TN,Federalized/Commercial,36.124472,-86.678194,599,4
ARG,Walnut Ridge Regional Airport,Airport,ASW,AR,Public Use,36.124667,-90.925111,279,3
M02,Dickson Municipal Airport,Airport,ASO,TN,Public Use,36.127944,-87.429833,892,1
INT,Smith Reynolds Airport,Airport,ASO,NC,Public Use,36.133722,-80.222,969,2
1H6,Harvey Young Airport,Airport,ASW,OK,Public Use,36.138917,-95.825056,750,2
5O1,Vici Municipal Airport,Airport,ASW,OK,Public Use,36.141056,-99.303361,2268,1
O18,,Airport,ASW,OK,Public Use,36.143987,-95.417749,661,1
1S4,Seiling Airport,Airport,ASW,OK,Public Use,36.155361,-98.933694,1746,1
TLR,Mefford Field,Airport,AWP,CA,Public Use,36.156583,-119.326556,265,1
0K6,,Airport,ASW,OK,Public Use,36.159861,-95.580194,610,1
SWO,Stillwater Municipal Airport,Airport,ASW,OK,Public Use,36.161389,-97.085889,1000,2
C80,Coalinga Municipal Airport,Airport,AWP,CA,Public Use,36.162111,-120.294833,625,3
1Q1,Eckert Field Airport,Airport,AWP,CA,Public Use,36.162389,-119.050639,426,1
37T,Calico Rock-Izard County Airport,Airport,ASW,AR,Public Use,36.164528,-92.144472,733,1
M05,Caruthersville Memorial Airport,Airport,ACE,MO,Public Use,36.169111,-89.676472,268,1
W88,Air Harbor Airport,Airport,ASO,NC,Public Use,36.173611,-79.803056,822,1
OWP,William Pogue Municipal Airport,Airport,ASW,OK,Public Use,36.175278,-96.151833,892,1
ASG,Springdale Municipal Airport,Airport,ASW,AR,Public Use,36.176389,-94.11925,1352,1
MOR,Moore-Murrell Airport,Airport,ASO,TN,Public Use,36.179389,-83.375444,1313,1
JWN,John C Tune Airport,Airport,ASO,TN,Public Use,36.182361,-86.886722,501,1
M54,Lebanon Municipal Airport,Airport,ASO,TN,Public Use,36.190411,-86.31569,588,2
SLG,Cecil Smith Field,Airport,ASW,AR,Public Use,36.191861,-94.49,1191,1
GCY,Greeneville Municipal Airport,Airport,ASO,TN,Public Use,36.192991,-82.81507,1607,1
N83,,Airport,ASO,NC,Public Use,36.195136,-80.005317,950,1
TUL,Tulsa Int'l Airport,Airport,ASW,OK,Federalized/Commercial,36.198389,-95.888111,677,3
78A,,Airport,ASO,NC,Public Use,36.202356,-80.868127,1135,2
O34,,Airport,ASW,OK,Public Use,36.207319,-95.725817,575,1
VGT,North Las Vegas Air Terminal,Airport,AWP,NV,Public Use,36.210694,-115.194444,2205,3
K11,,Airport,ASW,OK,Public Use,36.218167,-95.651889,580,2
E42,Spearman Municipal Airport,Airport,ASW,TX,Public Use,36.221,-101.1945,3090,1
6M2,Horseshoe Bend Airport,Airport,ASW,AR,Public Use,36.221369,-91.755483,782,1
4F1,,Airport,ASW,OK,Public Use,36.221417,-96.3465,901,1
UKF,Wilkes County Airport,Airport,ASO,NC,Public Use,36.222842,-81.098339,1303,1
M28,Midcontinent Airport,Airport,ACE,MO,Public Use,36.22425,-89.728833,268,1
H71,Mid-America Industrial Airport,Airport,ASW,OK,Public Use,36.225389,-95.330056,622,1
TKX,Kennett Memorial Airfield,Airport,ACE,MO,Public Use,36.225862,-90.036641,261,2
KIC,King City Municipal Airport,Airport,AWP,CA,Public Use,36.228556,-121.121306,374,1
O64,,Airport,ASW,OK,Public Use,36.231486,-95.73915,601,1
E19,Gruver Municipal Airport,Airport,ASW,TX,Public Use,36.233726,-101.432189,3205,1
O63,Exeter Airport,Airport,AWP,CA,Public Use,36.242472,-119.149694,344,1
M70,Pocahontas Municipal Airport,Airport,ASW,AR,Public Use,36.2455,-90.955222,273,1
3O8,Harris Ranch Airport,Airport,AWP,CA,Public Use,36.248111,-120.238472,470,1
7M8,Rector Airport,Airport,ASW,AR,Public Use,36.250063,-90.319546,281,1
1Z1,,Airport,AWP,AZ,Public Use,36.2565,-113.230889,4100,1
ECG,Elizabeth City Regional Airport,Airport,ASO,NC,Public Use,36.260581,-76.174572,10,2
HRO,Boone County Airport,Airport,ASW,AR,Public Use,36.261521,-93.154729,1364,1
CVK,Sharp County Regional Airport,Airport,ASW,AR,Public Use,36.264871,-91.562641,717,1
O38,,Airport,ASW,OK,Public Use,36.266763,-95.783596,720,2
ZEF,Elkin Municipal Airport,Airport,ASO,NC,Public Use,36.28,-80.786056,1067,1
XNA,Northwest Arkansas Regional Airport,Airport,ASW,AR,Public Use,36.281579,-94.307766,1288,2
4W4,,Airport,ASO,NC,Public Use,36.283473,-79.078901,653,1
95F,Cleveland Municipal Airport,Airport,ASW,OK,Public Use,36.283767,-96.46335,976,1
TDF,Person County Airport,Airport,ASO,NC,Public Use,36.284603,-78.984626,608,1
6K4,Fairview Municipal Airport,Airport,ASW,OK,Public Use,36.290147,-98.475828,1272,1
FLP,Marion County Regional Airport,Airport,ASW,AR,Public Use,36.290889,-92.59025,719,1
E32,,Airport,ASW,NM,Public Use,36.291406,-107.056154,7202,1
GCM,Claremore Municipal Airport,Airport,ASW,OK,Public Use,36.292722,-95.479611,733,1
GAG,Gage Airport,Airport,ASW,OK,Public Use,36.295539,-99.776424,2223,1
ASJ,,Airport,ASO,NC,Public Use,36.297528,-77.170861,66,1
N63,,Airport,ASO,NC,Public Use,36.301526,-80.148379,631,1
0L9,Echo Bay Airport,Airport,AWP,NV,Public Use,36.311028,-114.463889,1535,1
M93,,Airport,ASO,TN,Public Use,36.316722,-87.916696,370,1
HJO,Hanford Municipal Airport,Airport,AWP,CA,Public Use,36.316722,-119.627667,239,1
VIS,Visalia Municipal Airport,Airport,AWP,CA,Federalized/Commercial,36.318667,-119.392889,294,2
6A5,,Airport,ASO,NC,Public Use,36.324,-79.709333,820,1
IXA,,Airport,ASO,NC,Public Use,36.329806,-77.635222,144,1
S42,,Airport,ASW,NM,Public Use,36.331522,-104.617851,5891,1
JAU,Campbell County Airport,Airport,ASO,TN,Public Use,36.334089,-84.162965,1179,1
PHT,Henry County Airport,Airport,ASO,TN,Public Use,36.335944,-88.384444,580,1
5M5,Crystal Lake Airport,Airport,ASW,AR,Public Use,36.343611,-94.444833,1177,1
VBT,Bentonville Municipal Airport,Airport,ASW,AR,Public Use,36.34525,-94.219333,1298,1
H70,,Airport,ASW,TX,Public Use,36.345639,-102.04925,3668,1
3M0,,Airport,ASW,AR,Public Use,36.349056,-92.555806,479,1
2A1,Jamestown Municipal Airport,Airport,ASO,TN,Public Use,36.349704,-84.946657,1693,1
2F6,Skiatook Municipal Airport,Airport,ASW,OK,Public Use,36.355106,-96.010956,670,2
7M9,Salem Airport,Airport,ASW,AR,Public Use,36.355908,-91.830955,786,1
HNZ,Henderson-Oxford Airport,Airport,ASO,NC,Public Use,36.361583,-78.529167,526,1
0A4,,Airport,ASO,TN,Public Use,36.363717,-82.309026,1550,1
BPK,Ozark Regional Airport,Airport,ASW,AR,Public Use,36.368942,-92.470528,927,1
0A9,Elizabethton Municipal Airport,Airport,ASO,TN,Public Use,36.371222,-82.173417,1592,1
4O7,,Airport,ASW,OK,Public Use,36.372167,-98.178444,1330,1
ROG,Rogers Municipal Airport,Airport,ASW,AR,Public Use,36.372417,-94.106972,1358,1
M33,Sumner County Regional Airport,Airport,ASO,TN,Public Use,36.376833,-86.40875,583,1
7M7,,Airport,ASW,AR,Public Use,36.378206,-90.166242,275,1
WDG,Enid Woodring Municipal Airport,Airport,ASW,OK,Public Use,36.378361,-97.789,1167,2
UCY,Everett-Stewart Airport,Airport,ASO,TN,Public Use,36.379744,-88.985704,345,1
4M1,Carroll County Airport,Airport,ASW,AR,Public Use,36.381333,-93.624556,1205,1
H97,Pawnee Municipal Airport,Airport,ASW,OK,Public Use,36.383386,-96.810313,875,1
F22,Perry Municipal Airport,Airport,ASW,OK,Public Use,36.385611,-97.277222,1002,1
1A7,Jackson County Airport,Airport,ASO,TN,Public Use,36.396806,-85.641333,515,1
O42,,Airport,AWP,CA,Public Use,36.398778,-119.106806,425,1
6W4,Caswell Airpark,Airport,ASO,NC,Public Use,36.399778,-79.392694,648,1
ONX,Currituck County Airport,Airport,ASO,NC,Public Use,36.399944,-76.015444,17,1
4M9,Corning Municipal Airport,Airport,ASW,AR,Public Use,36.404231,-90.647926,293,1
3A2,Tazewells-Claiborne County Airport,Airport,ASO,TN,Public Use,36.408896,-83.557186,1178,1
PYX,Perryton-Ochiltree County Airport,Airport,ASW,TX,Public Use,36.412918,-100.751576,2918,2
8A3,Livingston Municipal Airport,Airport,ASO,TN,Public Use,36.4135,-85.310444,1371,1
6A4,Johnson County Airport,Airport,ASO,TN,Public Use,36.417833,-81.825139,2240,1
AXX,Angel Fire Airport,Airport,ASW,NM,Public Use,36.422,-105.289905,8379,1
GEV,Ashe County Airport,Airport,ASO,NC,Public Use,36.432444,-81.419694,3177,1
SIF,Rockingham County Nc Shiloh Airport,Airport,ASO,NC,Public Use,36.437222,-79.851011,693,1
WWR,West Woodward Airport,Airport,ASW,OK,Public Use,36.438,-99.522667,2189,2
RZZ,Halifax County Airport,Airport,ASO,NC,Public Use,36.439456,-77.709341,,
T93,Follett/Lipscomb County Airport,Airport,ASW,TX,Public Use,36.440806,-100.123806,2600,1
H92,Hominy Municipal Airport,Airport,ASW,OK,Public Use,36.44275,-96.387222,825,1
M85,Gideon Memorial Airport,Airport,ACE,MO,Public Use,36.443756,-89.903838,269,1
CAO,Clayton Municipal Airpark,Airport,ASW,NM,Public Use,36.446278,-103.149944,4969,2
D86,Sequoia Fields,Airport,AWP,CA,Public Use,36.447917,-119.318722,313,1
SCX,Scott Municipal Airport,Airport,ASO,TN,Public Use,36.455694,-84.58575,1544,1
RVN,Hawkins County Airport,Airport,ASO,TN,Public Use,36.457583,-82.885028,1254,1
SKX,Taos Regional Airport,Airport,ASW,NM,Public Use,36.458167,-105.672417,7094,1
MWK,Mt Airy Surry County Airport,Airport,ASO,NC,Public Use,36.459722,-80.552972,1249,1
L06,Furnace Creek Airport,Airport,AWP,CA,Public Use,36.4605,-116.879806,-210,1
TRI,Tri-Cities Regional Airport,Airport,ASO,TN,Federalized/Commercial,36.475194,-82.407417,1518,2
0M2,Reelfoot Lake Airport,Airport,ASO,TN,Public Use,36.475333,-89.346306,289,1
MDF,Mooreland Municipal Airport,Airport,ASW,OK,Public Use,36.484767,-99.194167,1970,1
34M,,Airport,ACE,MO,Public Use,36.486056,-90.015694,284,1
8N0,Rockingham-Hamlet Airport,Airport,ASO,NC,Public Use,36.494027,-79.739757,605,1
K49,Municipal Airport,Airport,ASW,OK,Public Use,36.505611,-101.813667,3462,2
C12,,Airport,ASW,NM,Public Use,36.512708,-104.924708,6460,1
3M7,Lafayette Municipal Airport,Airport,ASO,TN,Public Use,36.520028,-86.058056,969,1
42M,Thayer Memorial Airport,Airport,ACE,MO,Public Use,36.522278,-91.572,804,1
1M7,Fulton Airport,Airport,ASO,KY,Public Use,36.525639,-88.915583,403,1
BBG,Branson Airport,Airport,ACE,MO,Public Use,36.532083,-93.200544,1302,1
EIW,County Memorial Airport,Airport,ACE,MO,Public Use,36.535306,-89.599722,295,1
M91,Springfield Municipal Airport,Airport,ASO,TN,Public Use,36.536694,-86.921167,706,1
1K8,,Airport,ASW,OK,Public Use,36.541748,-95.021073,782,1
U08,Overton Municipal Airport,Airport,AWP,NV,Public Use,36.568111,-114.443333,1365,1
1K5,Waynoka Municipal Airport,Airport,ASW,OK,Public Use,36.5713,-98.854664,1544,1
DAN,Danville Regional Airport,Airport,AEA,VA,Public Use,36.572861,-79.336111,571,2
3O9,Grand Lake Regional Airport,Airport,ASW,OK,Public Use,36.577578,-94.8619,792,1
0Q4,Selma Airport,Airport,AWP,CA,Public Use,36.581001,-119.656978,305,1
4O6,,Airport,ASW,OK,Public Use,36.583411,-94.916903,739,2
MRY,Monterey Peninsula Airport,Airport,AWP,CA,Federalized/Commercial,36.587,-121.842944,256,2
O26,Lone Pine Airport,Airport,AWP,CA,Public Use,36.588694,-118.049389,3709,3
1M5,Portland Municipal Airport,Airport,ASO,TN,Public Use,36.592861,-86.476917,817,1
W63,Marks Municipal Airport,Airport,AEA,VA,Public Use,36.59575,-78.560139,419,1
MAW,Malden Municipal Airport,Airport,ACE,MO,Public Use,36.598205,-89.992548,294,2
L09,,Airport,AWP,CA,Public Use,36.603833,-117.159222,25,1
GMJ,Grove Municipal Airport,Airport,ASW,OK,Public Use,36.606778,-94.738556,830,1
1A6,Middlesboro-Bell County Airport,Airport,ASO,KY,Public Use,36.61025,-83.737306,1154,1
H27,,Airport,ACE,MO,Public Use,36.612563,-92.399883,1070,1
H04,Vinita Municipal Airport,Airport,ASW,OK,Public Use,36.616351,-95.151361,695,1
CKV,Clarksville Montgomery Cty Reg'l,Airport,ASO,TN,Public Use,36.621861,-87.414944,549,2
PLK,Taney County Airport,Airport,ACE,MO,Public Use,36.625928,-93.228923,940,1
MTV,Blue Ridge Airport,Airport,AEA,VA,Public Use,36.63075,-80.018333,940,1
0VG,,Airport,AEA,VA,Public Use,36.654083,-83.217833,1410,1
2K1,,Airport,ASW,OK,Public Use,36.66253,-97.808666,1061,2
SNS,Salinas Municipal Airport,Airport,AWP,CA,Public Use,36.662787,-121.606366,84,3
CEY,Kyle-Oakley Field,Airport,ASO,KY,Public Use,36.664583,-88.372778,576,1
CPK,Chesapeake Regional Airport,Airport,AEA,VA,Public Use,36.665611,-76.320667,18,1
